Gmt time,Open,High,Low,Close,Volume
01.08.2019 00:00:00.000,108.819,109.318,108.811,109.255,21467.5898
01.08.2019 01:00:00.000,109.254,109.289,109.167,109.210,15187.5303
01.08.2019 02:00:00.000,109.209,109.229,109.118,109.142,8767.4004
01.08.2019 03:00:00.000,109.141,109.249,109.135,109.237,6309.54
01.08.2019 04:00:00.000,109.237,109.241,109.170,109.182,5743.4399
01.08.2019 05:00:00.000,109.182,109.217,109.161,109.181,5365.4902
01.08.2019 06:00:00.000,109.181,109.254,109.157,109.180,8624.0703
01.08.2019 07:00:00.000,109.177,109.201,109.100,109.138,9874.6201
01.08.2019 08:00:00.000,109.139,109.156,109.076,109.081,6847.4702
01.08.2019 09:00:00.000,109.082,109.091,109.020,109.082,7523.5098
01.08.2019 10:00:00.000,109.082,109.100,108.927,108.984,8067.54
01.08.2019 11:00:00.000,108.984,109.012,108.872,108.927,10569.0898
01.08.2019 12:00:00.000,108.927,108.929,108.610,108.643,14409.25
01.08.2019 13:00:00.000,108.644,108.654,108.457,108.501,16979.0098
01.08.2019 14:00:00.000,108.501,108.501,108.155,108.182,20651.6504
01.08.2019 15:00:00.000,108.182,108.327,108.180,108.289,13954.0303
01.08.2019 16:00:00.000,108.289,108.300,108.068,108.134,8710.2695
01.08.2019 17:00:00.000,108.134,108.163,107.254,107.453,31366.0508
01.08.2019 18:00:00.000,107.454,107.567,107.324,107.334,30371.4297
01.08.2019 19:00:00.000,107.334,107.525,107.271,107.281,25360.8203
01.08.2019 20:00:00.000,107.284,107.572,107.284,107.328,8861.3799
01.08.2019 21:00:00.000,107.328,107.366,107.219,107.326,6115.8599
01.08.2019 22:00:00.000,107.322,107.567,107.278,107.514,7519.1201
01.08.2019 23:00:00.000,107.514,107.517,107.346,107.441,8877.4902
02.08.2019 00:00:00.000,107.442,107.494,107.046,107.122,25408.9902
02.08.2019 01:00:00.000,107.122,107.161,106.851,107.129,27164.0391
02.08.2019 02:00:00.000,107.128,107.156,106.980,107.062,19863.5391
02.08.2019 03:00:00.000,107.062,107.097,107.021,107.045,10819.1602
02.08.2019 04:00:00.000,107.045,107.075,106.944,107.065,11754.0195
02.08.2019 05:00:00.000,107.066,107.128,107.066,107.115,12342.6299
02.08.2019 06:00:00.000,107.114,107.155,106.925,106.940,14733.79
02.08.2019 07:00:00.000,106.939,107.004,106.832,106.914,26002.2695
02.08.2019 08:00:00.000,106.914,106.974,106.860,106.931,17707.5293
02.08.2019 09:00:00.000,106.930,106.930,106.788,106.892,17062.2695
02.08.2019 10:00:00.000,106.892,106.956,106.822,106.867,15467.4902
02.08.2019 11:00:00.000,106.868,106.876,106.811,106.836,10001.5
02.08.2019 12:00:00.000,106.836,107.055,106.607,107.010,30609.1309
02.08.2019 13:00:00.000,107.010,107.282,106.642,106.761,38700.0391
02.08.2019 14:00:00.000,106.764,106.821,106.541,106.544,27694.0195
02.08.2019 15:00:00.000,106.545,106.715,106.545,106.641,20514.0996
02.08.2019 16:00:00.000,106.639,106.726,106.585,106.612,12922.2998
02.08.2019 17:00:00.000,106.612,106.612,106.508,106.566,10555.3096
02.08.2019 18:00:00.000,106.565,106.605,106.510,106.567,12579.6904
02.08.2019 19:00:00.000,106.570,106.655,106.526,106.601,13962.9404
02.08.2019 20:00:00.000,106.602,106.635,106.546,106.550,4383.9199
02.08.2019 21:00:00.000,106.550,106.550,106.550,106.550,0
02.08.2019 22:00:00.000,106.550,106.550,106.550,106.550,0
02.08.2019 23:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 00:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 01:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 02:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 03:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 04:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 05:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 06:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 07:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 08:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 09:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 10:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 11:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 12:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 13:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 14:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 15:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 16:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 17:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 18:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 19:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 20:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 21:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 22:00:00.000,106.550,106.550,106.550,106.550,0
03.08.2019 23:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 00:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 01:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 02:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 03:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 04:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 05:00:00.000,106.550,106.550,106.550,106.550,0
04.08.2019 06:00:00.000,106.550,106.550,106.550,106.550,0
