Gmt time,Open,High,Low,Close,Volume
05.08.2019 02:00:00.000,1.32210,1.32422,1.32191,1.32322,18243.5508
05.08.2019 03:00:00.000,1.32322,1.32331,1.32254,1.32283,10210.04
05.08.2019 04:00:00.000,1.32284,1.32300,1.32241,1.32278,7196.75
05.08.2019 05:00:00.000,1.32277,1.32325,1.32256,1.32305,9865.3096
05.08.2019 06:00:00.000,1.32305,1.32339,1.32251,1.32273,11002.4697
05.08.2019 07:00:00.000,1.32275,1.32405,1.32268,1.32386,13572.5996
05.08.2019 08:00:00.000,1.32387,1.32395,1.32326,1.32378,11291.4404
05.08.2019 09:00:00.000,1.32378,1.32471,1.32346,1.32369,6673.1602
05.08.2019 10:00:00.000,1.32369,1.32382,1.32269,1.32291,6274.6499
05.08.2019 11:00:00.000,1.32292,1.32315,1.32123,1.32134,6379.7598
05.08.2019 12:00:00.000,1.32133,1.32216,1.32120,1.32178,6129.5601
05.08.2019 13:00:00.000,1.32178,1.32256,1.31979,1.31980,6875.8398
05.08.2019 14:00:00.000,1.31978,1.32148,1.31773,1.32118,10314.6504
05.08.2019 15:00:00.000,1.32120,1.32165,1.31935,1.31961,7533.2002
05.08.2019 16:00:00.000,1.31962,1.32003,1.31843,1.31858,11653.2197
05.08.2019 17:00:00.000,1.31858,1.31964,1.31835,1.31956,9862.04
05.08.2019 18:00:00.000,1.31956,1.32196,1.31933,1.32194,9297.9404
05.08.2019 19:00:00.000,1.32191,1.32255,1.32079,1.32120,13386.6104
05.08.2019 20:00:00.000,1.32120,1.32202,1.32114,1.32114,3669.9299
05.08.2019 21:00:00.000,1.32106,1.32119,1.31987,1.32046,6764.9199
05.08.2019 22:00:00.000,1.32046,1.32224,1.32046,1.32122,6928.4302
05.08.2019 23:00:00.000,1.32122,1.32147,1.32076,1.32140,10425.7803
06.08.2019 00:00:00.000,1.32140,1.32181,1.32019,1.32097,12667.6699
06.08.2019 01:00:00.000,1.32097,1.32115,1.31866,1.31947,19071.0605
06.08.2019 02:00:00.000,1.31947,1.31979,1.31902,1.31922,9527.9004
06.08.2019 03:00:00.000,1.31922,1.31969,1.31870,1.31897,11168.04
06.08.2019 04:00:00.000,1.31896,1.31946,1.31874,1.31935,13572.9004
06.08.2019 05:00:00.000,1.31934,1.31943,1.31891,1.31933,10649.1396
06.08.2019 06:00:00.000,1.31933,1.32071,1.31930,1.32026,8389.4502
06.08.2019 07:00:00.000,1.32027,1.32034,1.31908,1.31936,6268.6899
06.08.2019 08:00:00.000,1.31935,1.31998,1.31886,1.31964,5477.4502
06.08.2019 09:00:00.000,1.31965,1.32042,1.31962,1.31965,3938.0701
06.08.2019 10:00:00.000,1.31965,1.32040,1.31955,1.31958,3103.1101
06.08.2019 11:00:00.000,1.31958,1.32190,1.31928,1.32181,3827.8701
06.08.2019 12:00:00.000,1.32180,1.32359,1.32138,1.32335,7847.8198
06.08.2019 13:00:00.000,1.32335,1.32360,1.32220,1.32273,9598.9004
06.08.2019 14:00:00.000,1.32274,1.32326,1.32188,1.32248,10729.4004
06.08.2019 15:00:00.000,1.32246,1.32691,1.32193,1.32527,10315.3203
06.08.2019 16:00:00.000,1.32527,1.32781,1.32516,1.32772,11042.1699
06.08.2019 17:00:00.000,1.32771,1.32903,1.32743,1.32892,10554.2002
06.08.2019 18:00:00.000,1.32893,1.32908,1.32777,1.32798,10625.9502
06.08.2019 19:00:00.000,1.32798,1.32810,1.32711,1.32723,7696.6802
06.08.2019 20:00:00.000,1.32723,1.32792,1.32709,1.32789,2458.4399
06.08.2019 21:00:00.000,1.32765,1.32816,1.32648,1.32753,4635.8999
06.08.2019 22:00:00.000,1.32753,1.32813,1.32753,1.32812,2708.1299
06.08.2019 23:00:00.000,1.32813,1.32864,1.32805,1.32806,3988.49
07.08.2019 00:00:00.000,1.32807,1.32831,1.32740,1.32773,7606.0698
07.08.2019 01:00:00.000,1.32772,1.32798,1.32691,1.32708,13667.2197
07.08.2019 02:00:00.000,1.32708,1.33062,1.32706,1.33036,20479.0801
07.08.2019 03:00:00.000,1.33036,1.33144,1.32975,1.33045,14981.3398
07.08.2019 04:00:00.000,1.33044,1.33051,1.32920,1.32947,7818.5498
07.08.2019 05:00:00.000,1.32948,1.32979,1.32896,1.32896,8315.2002
07.08.2019 06:00:00.000,1.32896,1.33076,1.32896,1.33062,5038.8301
07.08.2019 07:00:00.000,1.33063,1.33079,1.32886,1.32908,4903.73
07.08.2019 08:00:00.000,1.32906,1.32960,1.32868,1.32912,5180.1899
07.08.2019 09:00:00.000,1.32908,1.32945,1.32842,1.32867,4215.1699
07.08.2019 10:00:00.000,1.32867,1.32980,1.32852,1.32951,4009.52
07.08.2019 11:00:00.000,1.32951,1.33033,1.32923,1.33027,4319.96
07.08.2019 12:00:00.000,1.33028,1.33380,1.33013,1.33377,11919.6396
07.08.2019 13:00:00.000,1.33376,1.33446,1.33223,1.33229,12971.79
07.08.2019 14:00:00.000,1.33232,1.33318,1.33030,1.33071,13922.7598
07.08.2019 15:00:00.000,1.33073,1.33343,1.33048,1.33306,11429.5303
07.08.2019 16:00:00.000,1.33303,1.33418,1.33258,1.33298,14915.7197
07.08.2019 17:00:00.000,1.33298,1.33370,1.33234,1.33275,15598.2998
07.08.2019 18:00:00.000,1.33281,1.33294,1.33109,1.33143,12616.4902
07.08.2019 19:00:00.000,1.33142,1.33173,1.32847,1.33046,12223.4102
07.08.2019 20:00:00.000,1.33048,1.33064,1.32918,1.32996,3813.1201
07.08.2019 21:00:00.000,1.32995,1.33068,1.32984,1.33046,7379.0898
07.08.2019 22:00:00.000,1.33044,1.33083,1.33044,1.33067,1360.98
07.08.2019 23:00:00.000,1.33067,1.33135,1.33031,1.33131,7543.5898
08.08.2019 00:00:00.000,1.33132,1.33136,1.32977,1.33024,12219.2197
08.08.2019 01:00:00.000,1.33024,1.33042,1.32718,1.32758,17065.9492
08.08.2019 02:00:00.000,1.32758,1.32842,1.32745,1.32835,7712.8501
08.08.2019 03:00:00.000,1.32835,1.32841,1.32745,1.32756,6575.4102
08.08.2019 04:00:00.000,1.32756,1.32821,1.32745,1.32790,5415.7598
08.08.2019 05:00:00.000,1.32790,1.32826,1.32775,1.32798,7189.2202
08.08.2019 06:00:00.000,1.32797,1.32890,1.32766,1.32856,5181.8398
08.08.2019 07:00:00.000,1.32856,1.32900,1.32807,1.32817,4681.98
08.08.2019 08:00:00.000,1.32817,1.32886,1.32812,1.32870,3158.8799
08.08.2019 09:00:00.000,1.32870,1.32895,1.32799,1.32875,3969.73
08.08.2019 10:00:00.000,1.32875,1.33072,1.32874,1.33045,4318.4502
08.08.2019 11:00:00.000,1.33045,1.33109,1.32992,1.33000,3311.8501
08.08.2019 12:00:00.000,1.33000,1.33029,1.32852,1.32959,6799.96
08.08.2019 13:00:00.000,1.32960,1.33070,1.32741,1.32790,10768.0303
08.08.2019 14:00:00.000,1.32791,1.32855,1.32646,1.32782,8662.3896
08.08.2019 15:00:00.000,1.32782,1.32782,1.32361,1.32415,8223.71
08.08.2019 16:00:00.000,1.32415,1.32427,1.32278,1.32423,7016.1401
08.08.2019 17:00:00.000,1.32424,1.32430,1.32255,1.32355,9399.0498
08.08.2019 18:00:00.000,1.32353,1.32396,1.32291,1.32379,8851.0195
08.08.2019 19:00:00.000,1.32380,1.32392,1.32267,1.32267,7320.1201
08.08.2019 20:00:00.000,1.32268,1.32330,1.32210,1.32218,3510.03
08.08.2019 21:00:00.000,1.32211,1.32379,1.32211,1.32360,2174.26
08.08.2019 22:00:00.000,1.32360,1.32372,1.32302,1.32323,3004.0901
08.08.2019 23:00:00.000,1.32323,1.32326,1.32256,1.32291,3026.73
09.08.2019 00:00:00.000,1.32292,1.32337,1.32248,1.32287,7358.3301
09.08.2019 01:00:00.000,1.32286,1.32314,1.32146,1.32148,11047.8701
09.08.2019 02:00:00.000,1.32152,1.32173,1.32142,1.32155,5099.5098
09.08.2019 03:00:00.000,1.32154,1.32200,1.32146,1.32187,4118.2598
09.08.2019 04:00:00.000,1.32187,1.32233,1.32178,1.32225,3361.8899
09.08.2019 05:00:00.000,1.32226,1.32242,1.32204,1.32232,3149.47
09.08.2019 06:00:00.000,1.32231,1.32252,1.32169,1.32216,4099.9199
09.08.2019 07:00:00.000,1.32217,1.32289,1.32180,1.32215,3438.8
09.08.2019 08:00:00.000,1.32214,1.32294,1.32214,1.32215,3303.8201
09.08.2019 09:00:00.000,1.32215,1.32254,1.32145,1.32254,3836.25
09.08.2019 10:00:00.000,1.32254,1.32308,1.32190,1.32223,3302.3201
09.08.2019 11:00:00.000,1.32223,1.32264,1.32170,1.32183,3069.8899
09.08.2019 12:00:00.000,1.32182,1.32744,1.32061,1.32541,7903.9502
09.08.2019 13:00:00.000,1.32540,1.32551,1.32056,1.32150,10579.0303
09.08.2019 14:00:00.000,1.32151,1.32430,1.32107,1.32402,11313.75
09.08.2019 15:00:00.000,1.32399,1.32431,1.32204,1.32270,7507.2598
09.08.2019 16:00:00.000,1.32271,1.32328,1.32160,1.32229,9748.4805
09.08.2019 17:00:00.000,1.32234,1.32320,1.32060,1.32118,9336.6904
09.08.2019 18:00:00.000,1.32118,1.32132,1.32036,1.32068,8009.4399
09.08.2019 19:00:00.000,1.32068,1.32090,1.31957,1.32072,7996.1099
09.08.2019 20:00:00.000,1.32072,1.32205,1.32062,1.32205,2906.1299
09.08.2019 21:00:00.000,1.32205,1.32205,1.32205,1.32205,0
09.08.2019 22:00:00.000,1.32205,1.32205,1.32205,1.32205,0
09.08.2019 23:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 00:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 01:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 02:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 03:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 04:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 05:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 06:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 07:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 08:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 09:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 10:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 11:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 12:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 13:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 14:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 15:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 16:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 17:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 18:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 19:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 20:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 21:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 22:00:00.000,1.32205,1.32205,1.32205,1.32205,0
10.08.2019 23:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 00:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 01:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 02:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 03:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 04:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 05:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 06:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 07:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 08:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 09:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 10:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 11:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 12:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 13:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 14:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 15:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 16:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 17:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 18:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 19:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 20:00:00.000,1.32205,1.32205,1.32205,1.32205,0
11.08.2019 21:00:00.000,1.31984,1.32036,1.31984,1.32004,263.02
11.08.2019 22:00:00.000,1.32014,1.32133,1.32014,1.32131,2809.6001
11.08.2019 23:00:00.000,1.32132,1.32193,1.32129,1.32170,1731.35
12.08.2019 00:00:00.000,1.32170,1.32251,1.32153,1.32226,2628.6699
12.08.2019 01:00:00.000,1.32226,1.32276,1.32201,1.32274,11075.6602
12.08.2019 02:00:00.000,1.32273,1.32273,1.32167,1.32202,10273.2998
12.08.2019 03:00:00.000,1.32200,1.32239,1.32194,1.32204,6192.9502
12.08.2019 04:00:00.000,1.32203,1.32205,1.32169,1.32186,3933.6399
12.08.2019 05:00:00.000,1.32185,1.32196,1.32134,1.32146,3271.51
12.08.2019 06:00:00.000,1.32147,1.32282,1.32146,1.32258,3556.95
12.08.2019 07:00:00.000,1.32259,1.32297,1.32195,1.32291,3593.1599
12.08.2019 08:00:00.000,1.32290,1.32442,1.32281,1.32349,5402.25
12.08.2019 09:00:00.000,1.32352,1.32415,1.32310,1.32362,4881.5801
12.08.2019 10:00:00.000,1.32362,1.32423,1.32319,1.32377,3953.05
12.08.2019 11:00:00.000,1.32375,1.32500,1.32319,1.32364,4859.75
12.08.2019 12:00:00.000,1.32365,1.32392,1.32128,1.32199,7306.5298
12.08.2019 13:00:00.000,1.32198,1.32332,1.32140,1.32180,7900.9199
12.08.2019 14:00:00.000,1.32180,1.32400,1.32165,1.32360,9289.4004
12.08.2019 15:00:00.000,1.32360,1.32437,1.32311,1.32320,7881.2598
12.08.2019 16:00:00.000,1.32320,1.32381,1.32284,1.32309,9552.3096
12.08.2019 17:00:00.000,1.32309,1.32440,1.32294,1.32408,5953.8301
12.08.2019 18:00:00.000,1.32413,1.32434,1.32356,1.32427,7631.4199
12.08.2019 19:00:00.000,1.32428,1.32459,1.32384,1.32393,6781.1201
12.08.2019 20:00:00.000,1.32395,1.32417,1.32353,1.32368,2337.23
12.08.2019 21:00:00.000,1.32347,1.32409,1.32317,1.32374,5042.3101
12.08.2019 22:00:00.000,1.32382,1.32396,1.32365,1.32372,1099.23
12.08.2019 23:00:00.000,1.32371,1.32378,1.32351,1.32365,7038.8701
13.08.2019 00:00:00.000,1.32365,1.32424,1.32355,1.32420,7129.3701
13.08.2019 01:00:00.000,1.32421,1.32421,1.32347,1.32390,12986.4502
13.08.2019 02:00:00.000,1.32392,1.32440,1.32353,1.32434,9344.7695
13.08.2019 03:00:00.000,1.32433,1.32469,1.32404,1.32447,6875.1401
13.08.2019 04:00:00.000,1.32446,1.32461,1.32435,1.32439,3560.52
13.08.2019 05:00:00.000,1.32441,1.32447,1.32404,1.32431,4012.53
13.08.2019 06:00:00.000,1.32431,1.32494,1.32406,1.32493,5156.6602
13.08.2019 07:00:00.000,1.32493,1.32616,1.32470,1.32603,4789.2002
13.08.2019 08:00:00.000,1.32604,1.32631,1.32494,1.32535,3725.6399
13.08.2019 09:00:00.000,1.32535,1.32639,1.32531,1.32600,4357.3999
13.08.2019 10:00:00.000,1.32600,1.32614,1.32468,1.32540,4060.52
13.08.2019 11:00:00.000,1.32539,1.32727,1.32521,1.32655,3616.5901
13.08.2019 12:00:00.000,1.32654,1.32890,1.32617,1.32816,9667.4697
13.08.2019 13:00:00.000,1.32816,1.32927,1.32215,1.32252,14807.75
13.08.2019 14:00:00.000,1.32252,1.32421,1.31841,1.32338,17358.3594
13.08.2019 15:00:00.000,1.32337,1.32388,1.32186,1.32216,10750.4004
13.08.2019 16:00:00.000,1.32216,1.32295,1.32192,1.32258,8652.0996
13.08.2019 17:00:00.000,1.32258,1.32301,1.32189,1.32250,8705.6602
13.08.2019 18:00:00.000,1.32251,1.32269,1.32121,1.32205,7537.7202
13.08.2019 19:00:00.000,1.32206,1.32312,1.32206,1.32268,5698.1499
13.08.2019 20:00:00.000,1.32268,1.32315,1.32225,1.32225,2991.95
13.08.2019 21:00:00.000,1.32216,1.32270,1.32204,1.32231,1272.39
13.08.2019 22:00:00.000,1.32234,1.32252,1.32201,1.32210,2516.1201
13.08.2019 23:00:00.000,1.32210,1.32223,1.32135,1.32140,5622.3198
14.08.2019 00:00:00.000,1.32140,1.32196,1.32115,1.32147,6398.7202
14.08.2019 01:00:00.000,1.32147,1.32248,1.32101,1.32245,11261.8496
14.08.2019 02:00:00.000,1.32254,1.32287,1.32216,1.32232,9720.6299
14.08.2019 03:00:00.000,1.32232,1.32235,1.32195,1.32210,7445.48
14.08.2019 04:00:00.000,1.32210,1.32243,1.32186,1.32225,7007.5698
14.08.2019 05:00:00.000,1.32224,1.32262,1.32214,1.32237,6818.5098
14.08.2019 06:00:00.000,1.32237,1.32361,1.32222,1.32357,4293.73
14.08.2019 07:00:00.000,1.32356,1.32447,1.32338,1.32408,6226.6201
14.08.2019 08:00:00.000,1.32408,1.32445,1.32375,1.32421,4543.6401
14.08.2019 09:00:00.000,1.32420,1.32480,1.32414,1.32435,4245.98
14.08.2019 10:00:00.000,1.32436,1.32641,1.32436,1.32616,4814.0801
14.08.2019 11:00:00.000,1.32614,1.32991,1.32547,1.32922,9385.21
14.08.2019 12:00:00.000,1.32921,1.33024,1.32897,1.32933,14716.1396
14.08.2019 13:00:00.000,1.32933,1.33161,1.32918,1.32973,16502.3809
14.08.2019 14:00:00.000,1.32975,1.33181,1.32964,1.33027,14437.04
14.08.2019 15:00:00.000,1.33027,1.33215,1.32985,1.33201,11241.3301
14.08.2019 16:00:00.000,1.33198,1.33253,1.33126,1.33172,10570.25
14.08.2019 17:00:00.000,1.33173,1.33226,1.33060,1.33091,11060.9004
14.08.2019 18:00:00.000,1.33091,1.33238,1.33081,1.33238,9555.4404
14.08.2019 19:00:00.000,1.33237,1.33237,1.33106,1.33145,10383.7305
14.08.2019 20:00:00.000,1.33151,1.33205,1.33127,1.33185,2721.3201
14.08.2019 21:00:00.000,1.33185,1.33217,1.33115,1.33170,699.67
14.08.2019 22:00:00.000,1.33169,1.33198,1.33136,1.33154,1730.14
14.08.2019 23:00:00.000,1.33155,1.33182,1.33106,1.33106,6810.5
15.08.2019 00:00:00.000,1.33108,1.33124,1.33076,1.33086,7124.4702
15.08.2019 01:00:00.000,1.33085,1.33128,1.33032,1.33080,10390.1104
15.08.2019 02:00:00.000,1.33080,1.33125,1.33005,1.33042,7189.6299
15.08.2019 03:00:00.000,1.33041,1.33059,1.33017,1.33035,4833.7998
15.08.2019 04:00:00.000,1.33035,1.33084,1.33028,1.33036,4237.6899
15.08.2019 05:00:00.000,1.33036,1.33037,1.32997,1.33008,4975.8799
15.08.2019 06:00:00.000,1.33006,1.33006,1.32851,1.32960,7327.6602
15.08.2019 07:00:00.000,1.32959,1.33060,1.32893,1.32893,6080.0801
15.08.2019 08:00:00.000,1.32893,1.33068,1.32884,1.33054,4904.29
15.08.2019 09:00:00.000,1.33055,1.33199,1.33020,1.33145,7978.8301
15.08.2019 10:00:00.000,1.33147,1.33292,1.33144,1.33201,9868.2002
15.08.2019 11:00:00.000,1.33201,1.33223,1.32999,1.33066,10196.0303
15.08.2019 12:00:00.000,1.33066,1.33291,1.33007,1.33247,13662.4502
15.08.2019 13:00:00.000,1.33247,1.33383,1.33157,1.33177,15459.9902
15.08.2019 14:00:00.000,1.33180,1.33391,1.33144,1.33320,14954.9404
